player_name,team,height,min_year,max_year,pos_class,type,avg_box_plus_minus,avg_box_offensive_plus_minus,avg_box_defensive_plus_minus,avg_global_plus_minus,avg_offensive_global_plus_minus,avg_defensive_global_plus_minus,total_min_per,avg_offensive_rating,avg_defensive_rating,avg_defensive_points_ov_replacement,avg_defensive_stop,avg_usage_rate,avg_effective_field_goal_pct,avg_shooting_pct,avg_offensive_rebound_pct,avg_defensive_rebound_pct,avg_freethrow_made,avg_freethrow_attempted,avg_2p_made,avg_2p_attempted,avg_3p_made,avg_3p_attempted,avg_block_pct,avg_steal_pct,avg_pick,avg_offensive_reb,avg_defensive_reb,avg_total_reb,avg_assists,avg_steals,avg_blocks,avg_points_scored,avg_freethrow_pct,avg_2p_pct,avg_3p_pct,ncaa_id,cluster,PC1,PC2
A.J. Hammons,Purdue,213.36,2013,2016,C,"Mouth Of Wilson, VA",6.4006575,0.40969375,5.9909675,6.9534875,3.158397,3.79509,234.6,104.8013214,21783.26037,781.188536,42686.8719,25.69650469,53.55571185,57.06007246,11.34812447,21.15034101,21019.5,30478.5,35363.6,65112.1,345.0,1351.2,2623.33,3.8,10791.6,560.59125,1100.75296,1661.34421,184.51842,86.15447,613.93104,2830.38737,0.689650081,0.543118714,0.255328597,30,2,-1.1440147466591246,4.353922975119236
AJ Griffin,Duke,198.12,2022,2022,Wing G,"White Plains, NY",6.33908,5.87855,0.460527,7.45229,6.59323,0.859068,60.6,127.2,6145.2036,160.237914,9776.295,16.9,61.3,63.05,3.8,13.5,2545.2,3211.8,4545.0,8302.2,4302.6,9635.4,133.32,1.2,969.6,46.61352,191.12028,237.73986,59.04864,31.07568,34.18446,629.30676,0.79245283,0.547445255,0.446540881,122,1,-0.22081652850695815,0.2562813267863255
Abdel Nader,Iowa St.,198.12,2015,2016,Wing G,"Skokie, IL",2.0985955,0.7779265,1.32067,0.9763085,0.036915,0.93939,115.4,99.79679376,11763.287,333.51707,20089.8028,20.83344887,51.99696707,55.17725303,3.600606586,14.36672444,7268.7,9806.9,10461.1,19037.8,4576.3,13422.5,284.68,3.2,6693.2,83.59776,410.60314,494.18936,146.32281,95.72849,71.98033,1216.89092,0.741182229,0.549491013,0.340942447,391,1,,
Admiral Schofield,Tennessee,198.12,2016,2019,Wing F,"Zion, IL",3.86499,2.7789,1.08609125,4.285905,3.0309125,1.2549915,234.6,109.344416,23415.874,745.12897,40508.2298,22.67621483,52.79812447,55.58928389,5.787297528,17.6316283,13233.2,17615.6,25686.2,51582.2,12161.8,30767.0,375.82,5.7,9853.2,301.11532,991.0186,1292.1217,333.88892,167.61194,87.15754,2942.76106,0.751220509,0.497966353,0.395287158,621,0,,
Adreian Payne,Michigan St.,208.28,2011,2014,Stretch 4,"Dayton, OH",5.324615,1.2170425,4.107575,5.1029575,2.1713425,2.9316175,188.2,110.6366631,17142.84413,614.168134,30285.33266,22.03894793,56.0858661,59.9182678,9.487991498,21.32327311,14811.1,19093.7,20234.1,36337.1,3572.9,8721.4,1104.05,6.9,2823.0,308.43665,830.96716,1139.40381,138.96015,111.6056,198.33395,1977.55412,0.775706123,0.556844107,0.409670466,648,2,,
Ajay Mitchell,UC Santa Barbara,195.58,2022,2024,Scoring PG,"Liege, Belgium",1.855909667,2.980923333,-1.125012333,3.301905333,3.121216,0.180685333,238.0,114.5297899,24595.7059,630.257999,37245.6418,25.49205882,54.11764706,59.91131092,0.981260504,9.832478992,29998.1,36498.0,33414.7,60479.2,4963.4,15420.0,213.56,5.9,9044.0,56.62889,650.61184,707.24073,1028.55464,263.96334,70.14949,3794.82178,0.82191079,0.552499041,0.321880674,824,0,,
Al-Farouq Aminu,Wake Forest,289.56,2010,2010,PF/C,"Norcross, GA",6.58999,2.7312,3.85879,6.42958,4.27468,2.15491,76.4,101.8,6897.59828,329.717952,18111.4604,27.8,47.1,52.4,14.6,20.5,10619.6,15203.6,11383.6,23531.2,1375.2,5042.4,343.8,2.6,611.2,327.77892,490.44216,818.22108,101.04664,108.44216,108.44216,1210.07668,0.698492462,0.483766234,0.272727273,894,2,,
Alec Peters,Valparaiso,205.74,2014,2017,Stretch 4,"Washington, IL",4.8027025,4.2130975,0.58960675,6.9910875,6.2703825,0.72070625,313.3,119.960549,30386.08454,1141.782292,59796.566,24.15017555,57.00067028,61.4502362,7.209064794,18.76144271,35719.1,41997.4,36349.7,68385.0,21377.5,51689.7,290.8,5.5,16918.2,632.71391,1755.61081,2388.33292,474.47697,236.14623,92.52849,5570.26335,0.850507412,0.531544929,0.413573691,954,0,,
Alize Johnson,Missouri St.,205.74,2017,2018,PF/C,"Williamsport, PA",4.45157,3.966285,0.485280793,5.34939,5.61508,-0.265694,153.3,110.9101761,15234.47155,484.424374,30862.3094,27.31448141,51.26914547,55.14038487,12.13431181,30.16086106,16638.6,23200.9,19547.6,37498.5,6132.0,18855.1,170.11,2.0,7665.0,496.72359,1212.3212,1709.06012,366.40793,81.01453,46.89834,2281.36848,0.717153214,0.521290185,0.32521705,1309,2,,
Allen Crabbe,California,198.12,2011,2013,Wing G,"Los Angeles, CA",6.198803333,4.22564,1.973173333,6.89859,5.221656667,1.676933333,253.3,111.1776155,24758.90945,992.75003,53099.6896,21.86979866,53.42427951,57.11412554,3.090051323,15.70986972,22347.1,27287.7,27795.8,55478.5,17672.1,46387.6,441.56,4.4,7852.3,220.62172,1226.77929,1447.40101,568.9897,219.15318,148.15002,3992.32433,0.818944066,0.501019314,0.380966034,1328,0,,
Allonzo Trier,Arizona,198.12,2016,2018,Combo G,"Seattle, WA",5.107666667,4.95744,0.150228,5.963453333,5.183673333,0.779783,172.6,120.6297798,17819.48913,573.464332,24347.58954,23.44710313,56.60782155,62.86725956,1.475955968,11.60660487,22596.1,27066.9,15715.1,27253.9,9046.6,23952.1,146.28,2.9,0.0,61.42358,565.69379,627.11348,421.08766,93.78934,42.82905,2910.53272,0.834824084,0.576618392,0.377695484,1355,1,,
Amari Bailey,UCLA,195.58,2023,2023,Wing G,"Chicago, IL",3.48647,0.117684,3.36878,3.92342,1.14883,2.77459,54.5,99.6,5003.07275,211.233825,8276.8605,23.5,53.3,55.29,3.6,13.1,2398.0,3433.5,6213.0,11935.5,1144.5,2943.0,76.3,2.5,2234.5,45.41485,161.68515,207.1,118.08515,61.76485,16.35,608.58515,0.698412698,0.520547945,0.388888889,1473,1,,
Andre Roberson,Colorado,200.66,2011,2013,PF/C,"San Antonio, TX",8.851,2.783186667,6.067813333,7.023823333,3.55174,3.472083333,208.0,107.4859135,18221.7576,899.394236,54495.8004,19.88336538,55.11182692,56.07415865,12.49509615,27.339375,13610.4,23449.9,22619.0,41291.8,3492.5,9838.0,1130.24,10.0,5408.0,614.11837,1508.14714,2122.26551,250.12355,340.84564,304.35542,2081.25676,0.580403328,0.547784306,0.355001016,1669,2,,
Andrew Harrison,Kentucky,198.12,2014,2015,Scoring PG,"Richmond, TX",4.495845,3.12408,1.371768,4.174415,2.186154,1.9882615,141.6,106.6105932,13798.87627,507.228547,24265.5199,21.8,42.99230226,51.7329661,2.42069209,8.1,20432.1,26360.9,11009.5,29442.3,4862.1,13310.4,111.74,3.5,6230.4,83.83123,304.20094,388.03848,536.93221,105.92786,30.60431,1440.65623,0.775091139,0.373934781,0.365285792,1791,1,,
Andrew Nicholson,St. Bonaventure,289.56,2010,2012,PF/C,"Ontario, CA",3.710653333,2.263406667,1.447243667,5.689236667,4.82854,0.860698233,228.8,112.4425699,22559.77673,721.912983,44023.1223,27.46341783,58.00301573,61.6197028,8.822552448,19.88208042,29878.9,40271.1,47252.2,81205.6,2196.7,5807.8,1391.36,2.7,4347.2,500.73132,1238.95185,1739.68387,195.88511,108.48566,403.12804,4257.71425,0.741943975,0.581883515,0.378232722,1838,2,,
Andrew White III,Syracuse,200.66,2017,2017,Wing G,"Charlottesville, VA",5.14121,5.14293,-0.00171824,5.56564,4.97894,0.586703,92.4,117.0,9723.8064,350.923188,20164.6368,20.9,56.3,60.39,2.6,11.3,10903.2,13028.4,8038.8,15985.2,10348.8,25872.0,101.64,2.6,0.0,76.0914,353.2914,429.39204,103.26624,149.46624,32.60796,1706.68344,0.836879433,0.502890173,0.4,1890,1,,
Angel Delgado,Seton Hall,208.28,2015,2018,C,"Elizabeth, NJ",4.9179,1.9606515,2.9572525,4.060925,2.8672865,1.19364175,303.2,106.9283641,29486.1619,1186.456552,65216.5136,22.18634565,54.21147757,54.46675462,14.12895778,25.66253298,23511.2,43424.0,49298.0,91229.8,0.0,373.4,797.04,4.6,0.0,1199.11582,2160.1777,3359.29352,526.0683,188.5518,228.75976,3685.18888,0.541433309,0.540371677,0.0,1942,0,,
Anthony Bennett,UNLV,203.2,2013,2013,Stretch 4,"Henderson, NV",6.61092,3.58896,3.02196,8.18951,5.93445,2.25506,67.8,112.8,6061.57764,255.957882,13758.2472,25.7,57.5,60.36,9.9,21.3,7932.6,11390.4,10576.8,18373.8,2440.8,6373.2,291.54,1.5,67.8,161.52672,378.87996,540.40668,61.82004,47.86002,79.7667,1070.83998,0.696428571,0.575645756,0.382978723,2029,2,,
Archie Goodwin,Kentucky,193.04,2013,2013,Wing G,"Sherwood, AR",0.778603,0.781192,-0.00258988,0.958423,0.684581,0.273842,78.8,96.9,7701.52588,269.958556,14160.5964,27.2,46.4,50.91,5.6,10.4,10638.0,16705.6,11032.0,23088.4,1339.6,5043.2,110.32,2.1,2285.2,114.6146,248.3382,362.96068,210.13596,85.96292,35.8146,1112.75056,0.636792453,0.4778157,0.265625,2455,1,,
Armoni Brooks,Houston,193.04,2017,2019,Wing G,"Round Rock, TX",5.119963333,3.675763333,1.444199333,6.43388,4.739093333,1.694789,153.8,118.3384265,14343.42622,496.221824,25723.6259,18.19759428,56.05110533,56.97639142,4.143823147,17.02743823,3550.2,5161.3,5810.3,12840.0,14146.8,35635.5,211.71,5.7,0.0,134.92423,593.03921,727.95839,99.42287,105.69014,41.97759,1609.45257,0.68784996,0.452515576,0.396986151,2534,1,,
Austin Rivers,Duke,193.04,2012,2012,Combo G,"Winter Park, FL",2.9406,2.9932,-0.0526018,3.075,2.7958,0.279199,82.4,104.8,8470.72,274.464512,14514.6776,24.0,50.5,53.84,2.2,9.2,9970.4,15161.6,9558.4,20023.2,4779.2,13101.6,8.24,1.7,824.0,50.89024,227.81128,278.70976,172.06768,79.97744,2.42256,1277.2,0.657608696,0.477366255,0.364779874,2863,1,,
Avery Bradley,Texas,76.2,2010,2010,Combo G,"Henderson, NV",5.12429,3.17971,1.94458,4.06416,1.96455,2.09962,72.9,105.2,7122.49767,250.687791,12883.3983,19.0,48.9,49.58,3.5,6.6,2624.4,4811.4,8529.3,18662.4,3061.8,8164.8,116.64,2.4,1385.1,70.75674,139.37022,210.12696,152.22978,94.33989,38.59326,849.07359,0.545454545,0.45703125,0.375,2922,1,,
Ben Bentil,Providence,205.74,2015,2016,Stretch 4,"Middletown, DE",3.41785,2.467555,0.950292,3.7192629,3.018066,0.70119665,138.0,108.8397826,13830.27273,481.839557,25844.0643,24.27630435,49.14608696,54.57572464,10.0607971,15.73442029,19469.9,25376.2,19949.6,39331.1,4884.1,14981.6,369.17,2.2,7038.0,351.32134,557.46162,908.78829,129.72171,86.70488,105.93199,2124.56836,0.767250416,0.50722202,0.326006568,3193,1,,
Ben McLemore,Kansas,195.58,2013,2013,Wing G,"Saint Louis, MO",8.47939,5.6772,2.80219,9.50053,6.59953,2.901,79.1,118.7,7307.93035,334.588254,17098.4933,22.0,58.6,63.26,5.0,12.3,9492.0,10915.8,9887.5,17876.6,5774.3,13763.4,174.02,1.8,553.7,100.48073,309.98499,410.46572,156.0643,79.1,53.44787,1259.18499,0.869565217,0.553097345,0.41954023,3287,1,,
Branden Dawson,Michigan St.,198.12,2012,2015,PF/C,"Gary, IN",8.9020125,3.373655,5.5283675,8.2797625,4.5848725,3.69489,228.0,108.6990789,20651.85696,894.142807,43766.6802,21.2127193,56.05921053,56.46327193,11.85026316,18.49149123,10124.2,18381.9,32866.5,58590.6,0.0,518.9,1061.83,11.7,12768.0,582.43946,1029.21136,1611.65082,326.62422,291.82005,250.9664,2324.22787,0.550770051,0.560951757,0.0,3906,2,,
Brandon Boston Jr.,Kentucky,200.66,2021,2021,Wing G,"Norcross, GA",2.94322,1.98276,0.960458,2.14936,0.713839,1.43553,75.9,96.4,7658.6136,262.658022,10440.045,21.4,40.7,44.72,4.7,11.1,3870.9,4933.5,5540.7,14421.0,2277.0,7590.0,37.95,2.5,3870.9,100.188,239.844,340.032,124.476,100.188,12.144,871.332,0.784615385,0.384210526,0.3,3956,1,,
Brandon Ingram,Duke,205.74,2016,2016,Stretch 4,"Kinston, NC",6.22047,4.03509,2.18538,6.74185,5.41374,1.32811,85.9,112.1,8882.3177,346.541216,20441.9666,24.6,52.5,55.25,6.1,15.4,9964.4,14603.0,11510.6,24825.1,6872.0,16750.5,309.24,1.9,171.8,159.86849,422.34453,582.21302,169.41198,95.44349,116.91849,1488.93047,0.682352941,0.46366782,0.41025641,4055,1,,
Brandon Knight,Kentucky,190.5,2011,2011,Combo G,"Fort Lauderdale, FL",4.48048,4.60756,-0.127072,4.58458,4.36431,0.220269,89.4,107.8,8967.267,358.57893,18291.4188,26.7,50.8,55.28,2.2,10.2,12158.4,15287.4,11622.0,25210.8,7777.8,20651.4,53.64,1.1,715.2,58.81626,301.13496,359.95122,374.06748,58.81626,18.8187,1545.6813,0.795321637,0.460992908,0.376623377,4081,1,,
Brandon Miller,Alabama,205.74,2023,2023,Stretch 4,"Antioch, TN",9.82941,5.80565,4.02376,10.9622,7.33257,3.62961,80.0,117.0,7277.784,384.0728,21050.56,25.0,53.3,58.32,6.7,17.7,11680.0,13600.0,9280.0,19200.0,8480.0,22080.0,192.0,1.5,160.0,164.328,495.136,659.456,164.328,71.352,69.192,1504.864,0.858823529,0.483333333,0.384057971,4108,2,,
Bruno Fernando,Maryland,208.28,2018,2019,C,"Luanda, Angola",6.653515,1.57195505,5.08156,6.62957,2.91908,3.71049,128.8,112.2728261,11926.77619,502.75267,26635.2478,23.50706522,59.90271739,63.74836957,10.70271739,26.32826087,12236.7,15981.0,19039.3,31431.4,278.6,910.7,847.7,2.3,4379.2,301.14588,848.46678,1149.61266,187.53,68.23292,207.46663,1569.33105,0.765703022,0.605741392,0.305918524,4747,2,,
C.J. Wilcox,Washington,195.58,2011,2014,Wing G,"Pleasant Grove, UT",5.915795,5.16887,0.746926,7.2559375,6.2620275,0.9939075,274.7,117.623553,28361.3389,807.565881,47133.17439,22.2869676,53.53611212,57.14488169,3.278740444,10.25296687,22918.8,27223.8,26254.9,54449.2,21325.4,55142.4,710.52,6.9,7691.6,238.42167,749.06688,987.4972,495.58816,254.88944,227.11896,4256.46166,0.841866308,0.482190739,0.386733258,5108,0,,
CJ Elleby,Washington St.,198.12,2019,2020,Wing F,"Seattle, WA",3.170702,1.60135,1.569357,3.998373,2.94271,1.055661,160.1,100.7712055,15852.20959,547.757717,37110.1635,27.61068082,48.68769519,52.46274828,4.860836977,21.65340412,16361.3,21681.9,19074.7,43052.4,10226.2,27953.8,361.65,4.8,7364.6,224.07988,973.8125,1197.89238,387.0375,224.68364,110.78125,2662.16534,0.754606377,0.443057762,0.36582504,5122,0,,
Caleb Swanigan,Purdue,205.74,2016,2017,PF/C,"Fort Wayne, IN",5.31799,1.6390535,3.678935,4.981625,2.6175525,2.36407,142.3,105.6038651,13103.0621,612.786278,33092.1508,26.50224877,53.98622628,58.22558679,9.310260014,30.3113844,17342.6,22714.2,21548.2,40026.0,4356.8,11292.1,256.87,1.6,3699.8,318.95421,1196.42577,1515.37193,354.67768,56.31152,78.94154,2118.33809,0.763513573,0.538355069,0.38582726,5353,2,,
Cam Spencer,Connecticut,193.04,2024,2024,Combo G,"Davidsonville, MD",11.5897,8.35945,3.23024,11.1783,7.16121,4.01713,82.0,137.1,7922.0036,368.13654,19487.136,18.5,60.6,63.99,4.0,12.5,6724.0,7380.0,7954.0,14760.0,8118.0,18450.0,65.6,2.7,4346.0,86.1,311.6,397.7,297.25,120.95,20.5,1174.65,0.911111111,0.538888889,0.44,5477,2,,
Caris LeVert,Michigan,200.66,2013,2016,Combo G,"Pickerington, OH",5.8911085,4.07700875,1.814102225,5.311505,3.2112875,2.1002195,186.8,109.1731263,18976.9288,639.493962,27196.81814,22.59271949,50.4385439,54.16817987,1.837366167,14.8108137,11901.0,15390.8,13324.8,29318.0,7552.2,18783.0,164.08,8.5,3736.0,80.87702,713.33436,794.21138,598.40692,219.0628,49.60752,2371.17494,0.773254152,0.454492121,0.402076346,5725,1,,
Carsen Edwards,Purdue,185.42,2017,2019,Combo G,"Atascocita, TX",4.707386667,4.114159667,0.593228333,5.547541333,4.374086667,1.173450667,218.5,107.4000458,21674.82106,799.312453,43070.252,30.15610984,50.27139588,54.46167963,1.604302059,11.36311213,28967.7,35439.1,26667.5,58416.1,21751.9,59068.3,169.26,7.2,7210.5,82.84915,664.75311,747.59489,561.21243,260.83721,45.11363,4077.31454,0.817393783,0.456509421,0.368249975,5831,0,,
Cassius Stanley,Duke,198.12,2020,2020,Wing F,"Los Angeles, CA",4.13098,2.93242,1.19857,4.12946,3.09765,1.03181,63.1,109.4,6010.94386,209.066075,8895.6487,21.3,53.1,56.9,7.6,11.7,4858.7,6625.5,6120.7,11610.4,1956.1,5426.6,151.44,1.4,3407.4,117.49851,189.3,306.79851,65.27695,43.52007,45.69071,792.01227,0.733333333,0.527173913,0.360465116,5950,1,,
Cassius Winston,Michigan St.,185.42,2017,2020,Pure PG,"Detroit, MI",5.9441825,6.01607,-0.0718881,7.5883,6.0692775,1.51902,283.8,117.5815715,28151.704,1027.607017,48600.1466,26.66976744,55.57854123,60.36165257,0.979950669,8.644432699,31162.0,36725.7,29423.3,60557.3,19404.9,45152.0,82.95,7.4,15041.4,66.39099,713.26676,779.6629,1830.27303,264.43454,22.53601,4265.67938,0.848506632,0.485875361,0.429768338,5951,0,,
Chandler Hutchison,Boise St.,200.66,2015,2018,Wing G,"Mission Viejo, CA",3.26255625,0.74510275,2.5174575,3.3031075,1.28943825,2.01367,225.9,104.2780434,21901.29894,718.07245,39516.93368,26.88348827,49.46122178,53.56065958,5.452058433,20.98813634,23452.6,33587.0,29015.4,56940.1,5302.9,15301.9,244.04,9.1,4969.8,256.2648,1173.13385,1429.39122,545.66162,248.68793,52.17783,3237.03899,0.698264209,0.509577609,0.346551735,6113,0,,
Chandler Parsons,Florida,289.56,2010,2011,Stretch 4,"Winter Park, FL",8.02885,5.313675,2.715175,7.394255,5.11494,2.279315,157.8,112.3414449,15217.91158,610.256482,34276.9581,20.44024081,55.23187579,56.87036755,7.737452471,18.13346008,12049.4,19448.4,16983.3,30512.6,6401.9,17618.9,143.78,3.9,5996.4,340.41165,813.73078,1154.14243,504.89452,164.57341,45.07694,1864.35159,0.619557393,0.556599569,0.363354125,6123,2,,
Charles Jenkins,Hofstra,190.5,2010,2011,Scoring PG,"Springfield Gardens, NY",5.88712,6.33833,-0.45121,8.670295,7.4244,1.2458955,183.9,116.3337684,18967.24515,579.767985,37581.1851,28.40146819,53.76933116,59.12371941,2.396084829,9.346329527,31820.1,39082.8,31817.4,63603.3,11494.2,28044.3,303.57,5.5,8091.6,151.56225,567.30387,718.87527,796.35255,319.39818,107.66325,4000.5,0.814171451,0.500247629,0.409858688,6199,0,,
Chinanu Onuaku,Louisville,208.28,2015,2016,C,"Upper Marlboro, MD",8.981945,0.727285,8.254675,6.500545,0.887635,5.61291,104.5,106.0339713,8907.32445,387.638885,17685.2235,18.11435407,61.8354067,61.01244019,13.12392344,21.89090909,2631.5,4734.0,10360.5,16669.0,0.0,61.5,904.3,4.4,3866.5,265.30345,453.0266,718.33005,124.5245,79.558,174.6,736.817,0.555872412,0.621542984,0.0,6502,2,,
Chris McCullough,Syracuse,208.28,2015,2015,PF/C,"Salisbury, CT",5.9099,-1.68994,7.59984,4.68636,-0.230209,4.91657,36.0,92.5,3162.7008,141.35256,3933.936,21.1,48.2,50.78,9.0,18.5,1440.0,2556.0,1908.0,4032.0,36.0,36.0,306.0,3.6,1044.0,81.0,166.5,247.5,40.5,60.75,74.25,335.25,0.563380282,0.473214286,1.0,6783,1,,
Chris Singleton,Florida St.,289.56,2010,2011,Stretch 4,"Atlanta, GA",8.394685,1.3982455,6.99644,7.36805,1.919386,5.448665,137.8,95.43613933,11431.52372,687.516578,31922.7146,22.46502177,48.30827286,50.26795356,8.029753266,16.94325109,9463.8,16502.6,11716.8,24364.8,4823.0,14889.6,773.92,8.1,2480.4,284.74294,666.76484,951.5156,241.30706,290.58244,204.57228,1577.84566,0.573473271,0.480890465,0.323917365,6886,2,,
Chuma Okeke,Auburn,203.2,2018,2019,Stretch 4,"Atlanta, GA",9.66894,5.141415,4.527545,7.96556,5.16867,2.796865,123.0,119.1878049,11913.1614,417.69822,25181.442,18.92439024,56.16341463,58.19317073,10.60487805,17.82926829,6483.0,9180.0,10929.0,19749.0,5562.0,14289.0,590.1,5.4,1968.0,302.0631,482.9232,784.9863,192.9063,161.8212,123.2307,1233.0,0.70620915,0.553395109,0.389250472,7205,2,,
Coby White,North Carolina,195.58,2019,2019,Combo G,"Goldsboro, NC",6.65494,4.90004,1.7549,7.04794,4.71953,2.32841,69.2,108.7,6789.91092,255.488476,14002.1356,26.1,51.6,55.56,1.3,11.4,7196.8,8996.0,7335.2,14601.2,5674.4,16123.6,89.96,2.0,484.4,23.72868,221.44,245.16868,282.73044,75.13044,21.74956,1111.15132,0.8,0.502369668,0.35193133,7348,1,,
Cody Zeller,Indiana,213.36,2012,2013,C,"Washington, IN",10.33996,6.460225,3.879715,10.4722,7.396125,3.07611,144.5,123.1447751,13209.22496,573.300224,33245.2976,25.3667128,59.20567474,64.32455363,11.85799308,17.76380623,25972.4,34363.9,28826.7,48656.8,0.0,146.6,628.68,5.0,578.0,379.74993,677.47694,1057.2342,184.70048,172.24806,174.69404,2322.93968,0.755804784,0.592449565,0.0,7393,2,,
Colby Jones,Xavier,198.12,2021,2023,Wing G,"Birmingham, AL",5.982093333,3.595066667,2.387023333,5.155713333,3.14748,2.008233333,211.7,110.8450165,21183.42056,778.748093,42424.85467,20.03731696,53.62834199,56.76030704,6.318138876,14.7085026,16069.2,23823.7,24606.2,44494.7,5834.1,16905.7,317.28,7.4,7197.8,370.76503,923.03111,1293.79614,760.01667,293.51699,102.41699,2545.04869,0.6745048,0.553014179,0.345096624,7406,0,,
